ano,uf,tipo,combustivel,qtde
2013,ACRE,automovel,alcool,3610
2013,ACRE,automovel,eletrico,8
2013,ACRE,automovel,flex,51404
2013,ACRE,automovel,gasolina,9812
2013,ACRE,automovel,gnv,8
2013,ACRE,caminhao,diesel,6108
2013,ACRE,caminhaotrator,diesel,548
2013,ACRE,caminhonete,diesel,8253
2013,ACRE,caminhonete,eletrico,2
2013,ACRE,caminhonete,gasolina,7505
2013,ACRE,camioneta,diesel,3165
2013,ACRE,camioneta,eletrico,1
2013,ACRE,camioneta,gasolina,2877
2013,ACRE,microonibus,diesel,270
2013,ACRE,motocicleta,gasolina,83285
2013,ACRE,motoneta,gasolina,15846
2013,ACRE,onibus,diesel,798
2013,ACRE,utilitario,eletrico,0
2013,ACRE,utilitario,flex,618
2013,ACRE,utilitario,gasolina,161
2013,ALAGOAS,automovel,alcool,23813
2013,ALAGOAS,automovel,eletrico,0
2013,ALAGOAS,automovel,flex,192754
2013,ALAGOAS,automovel,gasolina,31668
2013,ALAGOAS,automovel,gnv,18130
2013,ALAGOAS,caminhao,diesel,18251
2013,ALAGOAS,caminhaotrator,diesel,2034
2013,ALAGOAS,caminhonete,diesel,11977
2013,ALAGOAS,caminhonete,eletrico,0
2013,ALAGOAS,caminhonete,gasolina,20624
2013,ALAGOAS,camioneta,diesel,7671
2013,ALAGOAS,camioneta,eletrico,0
2013,ALAGOAS,camioneta,gasolina,13207
2013,ALAGOAS,microonibus,diesel,5264
2013,ALAGOAS,motocicleta,gasolina,187254
2013,ALAGOAS,motoneta,gasolina,27678
2013,ALAGOAS,onibus,diesel,5916
2013,ALAGOAS,utilitario,eletrico,0
2013,ALAGOAS,utilitario,flex,2338
2013,ALAGOAS,utilitario,gasolina,893
2013,AMAPA,automovel,alcool,1418
2013,AMAPA,automovel,eletrico,6
2013,AMAPA,automovel,flex,53981
2013,AMAPA,automovel,gasolina,6805
2013,AMAPA,automovel,gnv,6
2013,AMAPA,caminhao,diesel,3482
2013,AMAPA,caminhaotrator,diesel,258
2013,AMAPA,caminhonete,diesel,4359
2013,AMAPA,caminhonete,eletrico,1
2013,AMAPA,caminhonete,gasolina,8947
2013,AMAPA,camioneta,diesel,1889
2013,AMAPA,camioneta,eletrico,1
2013,AMAPA,camioneta,gasolina,3879
2013,AMAPA,microonibus,diesel,365
2013,AMAPA,motocicleta,gasolina,49296
2013,AMAPA,motoneta,gasolina,8271
2013,AMAPA,onibus,diesel,931
2013,AMAPA,utilitario,eletrico,0
2013,AMAPA,utilitario,flex,577
2013,AMAPA,utilitario,gasolina,88
2013,AMAZONAS,automovel,alcool,16229
2013,AMAZONAS,automovel,eletrico,33
2013,AMAZONAS,automovel,flex,226287
2013,AMAZONAS,automovel,gasolina,72038
2013,AMAZONAS,automovel,gnv,1218
2013,AMAZONAS,caminhao,diesel,18387
2013,AMAZONAS,caminhaotrator,diesel,2850
2013,AMAZONAS,caminhonete,diesel,15233
2013,AMAZONAS,caminhonete,eletrico,6
2013,AMAZONAS,caminhonete,gasolina,44178
2013,AMAZONAS,camioneta,diesel,8295
2013,AMAZONAS,camioneta,eletrico,3
2013,AMAZONAS,camioneta,gasolina,24059
2013,AMAZONAS,microonibus,diesel,3176
2013,AMAZONAS,motocicleta,gasolina,173282
2013,AMAZONAS,motoneta,gasolina,39496
2013,AMAZONAS,onibus,diesel,8242
2013,AMAZONAS,utilitario,eletrico,0
2013,AMAZONAS,utilitario,flex,2850
2013,AMAZONAS,utilitario,gasolina,1127
2013,BAHIA,automovel,alcool,95131
2013,BAHIA,automovel,eletrico,54
2013,BAHIA,automovel,flex,937693
2013,BAHIA,automovel,gasolina,282246
2013,BAHIA,automovel,gnv,46934
2013,BAHIA,caminhao,diesel,102086
2013,BAHIA,caminhaotrator,diesel,17255
2013,BAHIA,caminhonete,diesel,69796
2013,BAHIA,caminhonete,eletrico,9
2013,BAHIA,caminhonete,gasolina,158469
2013,BAHIA,camioneta,diesel,27983
2013,BAHIA,camioneta,eletrico,4
2013,BAHIA,camioneta,gasolina,63532
2013,BAHIA,microonibus,diesel,22881
2013,BAHIA,motocicleta,gasolina,957123
2013,BAHIA,motoneta,gasolina,130129
2013,BAHIA,onibus,diesel,32813
2013,BAHIA,utilitario,eletrico,1
2013,BAHIA,utilitario,flex,10866
2013,BAHIA,utilitario,gasolina,4917
2013,CEARA,automovel,alcool,62708
2013,CEARA,automovel,eletrico,17
2013,CEARA,automovel,flex,609242
2013,CEARA,automovel,gasolina,133292
2013,CEARA,automovel,gnv,35050
2013,CEARA,caminhao,diesel,58580
2013,CEARA,caminhaotrator,diesel,6661
2013,CEARA,caminhonete,diesel,53730
2013,CEARA,caminhonete,eletrico,2
2013,CEARA,caminhonete,gasolina,58743
2013,CEARA,camioneta,diesel,34139
2013,CEARA,camioneta,eletrico,1
2013,CEARA,camioneta,gasolina,37324
2013,CEARA,microonibus,diesel,9308
2013,CEARA,motocicleta,gasolina,990192
2013,CEARA,motoneta,gasolina,111145
2013,CEARA,onibus,diesel,13164
2013,CEARA,utilitario,eletrico,0
2013,CEARA,utilitario,flex,12855
2013,CEARA,utilitario,gasolina,4875
2013,DISTRITO FEDERAL,automovel,alcool,59501
2013,DISTRITO FEDERAL,automovel,eletrico,43
2013,DISTRITO FEDERAL,automovel,flex,623097
2013,DISTRITO FEDERAL,automovel,gasolina,382770
2013,DISTRITO FEDERAL,automovel,gnv,1920
2013,DISTRITO FEDERAL,caminhao,diesel,21244
2013,DISTRITO FEDERAL,caminhaotrator,diesel,2900
2013,DISTRITO FEDERAL,caminhonete,diesel,23933
2013,DISTRITO FEDERAL,caminhonete,eletrico,3
2013,DISTRITO FEDERAL,caminhonete,gasolina,60280
2013,DISTRITO FEDERAL,camioneta,diesel,20279
2013,DISTRITO FEDERAL,camioneta,eletrico,3
2013,DISTRITO FEDERAL,camioneta,gasolina,51077
2013,DISTRITO FEDERAL,microonibus,diesel,4846
2013,DISTRITO FEDERAL,motocicleta,gasolina,150355
2013,DISTRITO FEDERAL,motoneta,gasolina,14122
2013,DISTRITO FEDERAL,onibus,diesel,9113
2013,DISTRITO FEDERAL,utilitario,eletrico,1
2013,DISTRITO FEDERAL,utilitario,flex,8508
2013,DISTRITO FEDERAL,utilitario,gasolina,6066
2013,ESPIRITO SANTO,automovel,alcool,53682
2013,ESPIRITO SANTO,automovel,eletrico,17
2013,ESPIRITO SANTO,automovel,flex,459891
2013,ESPIRITO SANTO,automovel,gasolina,223045
2013,ESPIRITO SANTO,automovel,gnv,27769
2013,ESPIRITO SANTO,caminhao,diesel,62492
2013,ESPIRITO SANTO,caminhaotrator,diesel,16665
2013,ESPIRITO SANTO,caminhonete,diesel,30779
2013,ESPIRITO SANTO,caminhonete,eletrico,2
2013,ESPIRITO SANTO,caminhonete,gasolina,72099
2013,ESPIRITO SANTO,camioneta,diesel,20980
2013,ESPIRITO SANTO,camioneta,eletrico,2
2013,ESPIRITO SANTO,camioneta,gasolina,49144
2013,ESPIRITO SANTO,microonibus,diesel,6649
2013,ESPIRITO SANTO,motocicleta,gasolina,363337
2013,ESPIRITO SANTO,motoneta,gasolina,80888
2013,ESPIRITO SANTO,onibus,diesel,13273
2013,ESPIRITO SANTO,utilitario,eletrico,0
2013,ESPIRITO SANTO,utilitario,flex,5863
2013,ESPIRITO SANTO,utilitario,gasolina,3882
2013,GOIAS,automovel,alcool,157755
2013,GOIAS,automovel,eletrico,38
2013,GOIAS,automovel,flex,821846
2013,GOIAS,automovel,gasolina,465889
2013,GOIAS,automovel,gnv,3412
2013,GOIAS,caminhao,diesel,95310
2013,GOIAS,caminhaotrator,diesel,24300
2013,GOIAS,caminhonete,diesel,92502
2013,GOIAS,caminhonete,eletrico,7
2013,GOIAS,caminhonete,gasolina,184886
2013,GOIAS,camioneta,diesel,20223
2013,GOIAS,camioneta,eletrico,2
2013,GOIAS,camioneta,gasolina,40419
2013,GOIAS,microonibus,diesel,7497
2013,GOIAS,motocicleta,gasolina,722562
2013,GOIAS,motoneta,gasolina,210135
2013,GOIAS,onibus,diesel,18616
2013,GOIAS,utilitario,eletrico,0
2013,GOIAS,utilitario,flex,7206
2013,GOIAS,utilitario,gasolina,5498
2013,MARANHAO,automovel,alcool,13573
2013,MARANHAO,automovel,eletrico,54
2013,MARANHAO,automovel,flex,308746
2013,MARANHAO,automovel,gasolina,0
2013,MARANHAO,automovel,gnv,170
2013,MARANHAO,caminhao,diesel,31732
2013,MARANHAO,caminhaotrator,diesel,2682
2013,MARANHAO,caminhonete,diesel,33720
2013,MARANHAO,caminhonete,eletrico,12
2013,MARANHAO,caminhonete,gasolina,39648
2013,MARANHAO,camioneta,diesel,10351
2013,MARANHAO,camioneta,eletrico,4
2013,MARANHAO,camioneta,gasolina,12172
2013,MARANHAO,microonibus,diesel,4002
2013,MARANHAO,motocicleta,gasolina,576053
2013,MARANHAO,motoneta,gasolina,87881
2013,MARANHAO,onibus,diesel,6710
2013,MARANHAO,utilitario,eletrico,1
2013,MARANHAO,utilitario,flex,5565
2013,MARANHAO,utilitario,gasolina,0
2013,MATO GROSSO,automovel,alcool,47233
2013,MATO GROSSO,automovel,eletrico,97
2013,MATO GROSSO,automovel,flex,391127
2013,MATO GROSSO,automovel,gasolina,78886
2013,MATO GROSSO,automovel,gnv,1566
2013,MATO GROSSO,caminhao,diesel,56722
2013,MATO GROSSO,caminhaotrator,diesel,24498
2013,MATO GROSSO,caminhonete,diesel,68221
2013,MATO GROSSO,caminhonete,eletrico,28
2013,MATO GROSSO,caminhonete,gasolina,81146
2013,MATO GROSSO,camioneta,diesel,12771
2013,MATO GROSSO,camioneta,eletrico,5
2013,MATO GROSSO,camioneta,gasolina,15191
2013,MATO GROSSO,microonibus,diesel,2663
2013,MATO GROSSO,motocicleta,gasolina,479301
2013,MATO GROSSO,motoneta,gasolina,152887
2013,MATO GROSSO,onibus,diesel,9134
2013,MATO GROSSO,utilitario,eletrico,1
2013,MATO GROSSO,utilitario,flex,5669
2013,MATO GROSSO,utilitario,gasolina,1850
2013,MATO GROSSO DO SUL,automovel,alcool,52507
2013,MATO GROSSO DO SUL,automovel,eletrico,21
2013,MATO GROSSO DO SUL,automovel,flex,303300
2013,MATO GROSSO DO SUL,automovel,gasolina,194754
2013,MATO GROSSO DO SUL,automovel,gnv,5967
2013,MATO GROSSO DO SUL,caminhao,diesel,43513
2013,MATO GROSSO DO SUL,caminhaotrator,diesel,12862
2013,MATO GROSSO DO SUL,caminhonete,diesel,50636
2013,MATO GROSSO DO SUL,caminhonete,eletrico,5
2013,MATO GROSSO DO SUL,caminhonete,gasolina,66412
2013,MATO GROSSO DO SUL,camioneta,diesel,9655
2013,MATO GROSSO DO SUL,camioneta,eletrico,1
2013,MATO GROSSO DO SUL,camioneta,gasolina,12662
2013,MATO GROSSO DO SUL,microonibus,diesel,2910
2013,MATO GROSSO DO SUL,motocicleta,gasolina,304531
2013,MATO GROSSO DO SUL,motoneta,gasolina,85334
2013,MATO GROSSO DO SUL,onibus,diesel,8014
2013,MATO GROSSO DO SUL,utilitario,eletrico,0
2013,MATO GROSSO DO SUL,utilitario,flex,3376
2013,MATO GROSSO DO SUL,utilitario,gasolina,2819
2013,MINAS GERAIS,automovel,alcool,430856
2013,MINAS GERAIS,automovel,eletrico,89
2013,MINAS GERAIS,automovel,flex,2420474
2013,MINAS GERAIS,automovel,gasolina,1872825
2013,MINAS GERAIS,automovel,gnv,35101
2013,MINAS GERAIS,caminhao,diesel,290348
2013,MINAS GERAIS,caminhaotrator,diesel,56445
2013,MINAS GERAIS,caminhonete,diesel,158785
2013,MINAS GERAIS,caminhonete,eletrico,12
2013,MINAS GERAIS,caminhonete,gasolina,504463
2013,MINAS GERAIS,camioneta,diesel,49308
2013,MINAS GERAIS,camioneta,eletrico,4
2013,MINAS GERAIS,camioneta,gasolina,156650
2013,MINAS GERAIS,microonibus,diesel,37601
2013,MINAS GERAIS,motocicleta,gasolina,2043970
2013,MINAS GERAIS,motoneta,gasolina,217200
2013,MINAS GERAIS,onibus,diesel,64784
2013,MINAS GERAIS,utilitario,eletrico,1
2013,MINAS GERAIS,utilitario,flex,16575
2013,MINAS GERAIS,utilitario,gasolina,16016
2013,PARA,automovel,alcool,23639
2013,PARA,automovel,eletrico,30
2013,PARA,automovel,flex,397883
2013,PARA,automovel,gasolina,14562
2013,PARA,automovel,gnv,219
2013,PARA,caminhao,diesel,48173
2013,PARA,caminhaotrator,diesel,5854
2013,PARA,caminhonete,diesel,44419
2013,PARA,caminhonete,eletrico,6
2013,PARA,caminhonete,gasolina,48268
2013,PARA,camioneta,diesel,15185
2013,PARA,camioneta,eletrico,2
2013,PARA,camioneta,gasolina,16501
2013,PARA,microonibus,diesel,5674
2013,PARA,motocicleta,gasolina,553232
2013,PARA,motoneta,gasolina,121342
2013,PARA,onibus,diesel,13997
2013,PARA,utilitario,eletrico,1
2013,PARA,utilitario,flex,7635
2013,PARA,utilitario,gasolina,737
2013,PARAIBA,automovel,alcool,29183
2013,PARAIBA,automovel,eletrico,2
2013,PARAIBA,automovel,flex,279013
2013,PARAIBA,automovel,gasolina,63244
2013,PARAIBA,automovel,gnv,20787
2013,PARAIBA,caminhao,diesel,24776
2013,PARAIBA,caminhaotrator,diesel,2274
2013,PARAIBA,caminhonete,diesel,18426
2013,PARAIBA,caminhonete,eletrico,0
2013,PARAIBA,caminhonete,gasolina,28615
2013,PARAIBA,camioneta,diesel,11973
2013,PARAIBA,camioneta,eletrico,0
2013,PARAIBA,camioneta,gasolina,18594
2013,PARAIBA,microonibus,diesel,3761
2013,PARAIBA,motocicleta,gasolina,352008
2013,PARAIBA,motoneta,gasolina,49121
2013,PARAIBA,onibus,diesel,6075
2013,PARAIBA,utilitario,eletrico,0
2013,PARAIBA,utilitario,flex,3544
2013,PARAIBA,utilitario,gasolina,1438
2013,PARANA,automovel,alcool,418722
2013,PARANA,automovel,eletrico,181
2013,PARANA,automovel,flex,1594445
2013,PARANA,automovel,gasolina,1569726
2013,PARANA,automovel,gnv,33575
2013,PARANA,caminhao,diesel,236137
2013,PARANA,caminhaotrator,diesel,79639
2013,PARANA,caminhonete,diesel,126536
2013,PARANA,caminhonete,eletrico,22
2013,PARANA,caminhonete,gasolina,307853
2013,PARANA,camioneta,diesel,65242
2013,PARANA,camioneta,eletrico,11
2013,PARANA,camioneta,gasolina,158728
2013,PARANA,microonibus,diesel,18599
2013,PARANA,motocicleta,gasolina,983205
2013,PARANA,motoneta,gasolina,240223
2013,PARANA,onibus,diesel,35011
2013,PARANA,utilitario,eletrico,2
2013,PARANA,utilitario,flex,13319
2013,PARANA,utilitario,gasolina,16891
2013,PERNAMBUCO,automovel,alcool,93746
2013,PERNAMBUCO,automovel,eletrico,73
2013,PERNAMBUCO,automovel,flex,724320
2013,PERNAMBUCO,automovel,gasolina,193345
2013,PERNAMBUCO,automovel,gnv,43607
2013,PERNAMBUCO,caminhao,diesel,80435
2013,PERNAMBUCO,caminhaotrator,diesel,10147
2013,PERNAMBUCO,caminhonete,diesel,37340
2013,PERNAMBUCO,caminhonete,eletrico,8
2013,PERNAMBUCO,caminhonete,gasolina,75047
2013,PERNAMBUCO,camioneta,diesel,28223
2013,PERNAMBUCO,camioneta,eletrico,6
2013,PERNAMBUCO,camioneta,gasolina,56724
2013,PERNAMBUCO,microonibus,diesel,14563
2013,PERNAMBUCO,motocicleta,gasolina,797313
2013,PERNAMBUCO,motoneta,gasolina,77933
2013,PERNAMBUCO,onibus,diesel,17475
2013,PERNAMBUCO,utilitario,eletrico,1
2013,PERNAMBUCO,utilitario,flex,7315
2013,PERNAMBUCO,utilitario,gasolina,3340
2013,PIAUI,automovel,alcool,18061
2013,PIAUI,automovel,eletrico,21
2013,PIAUI,automovel,flex,210928
2013,PIAUI,automovel,gasolina,7655
2013,PIAUI,automovel,gnv,523
2013,PIAUI,caminhao,diesel,21063
2013,PIAUI,caminhaotrator,diesel,1861
2013,PIAUI,caminhonete,diesel,20202
2013,PIAUI,caminhonete,eletrico,4
2013,PIAUI,caminhonete,gasolina,23723
2013,PIAUI,camioneta,diesel,12976
2013,PIAUI,camioneta,eletrico,2
2013,PIAUI,camioneta,gasolina,15238
2013,PIAUI,microonibus,diesel,2388
2013,PIAUI,motocicleta,gasolina,387918
2013,PIAUI,motoneta,gasolina,65911
2013,PIAUI,onibus,diesel,5110
2013,PIAUI,utilitario,eletrico,0
2013,PIAUI,utilitario,flex,2657
2013,PIAUI,utilitario,gasolina,331
2013,RIO DE JANEIRO,automovel,alcool,310835
2013,RIO DE JANEIRO,automovel,eletrico,63
2013,RIO DE JANEIRO,automovel,flex,1320683
2013,RIO DE JANEIRO,automovel,gasolina,1175179
2013,RIO DE JANEIRO,automovel,gnv,927768
2013,RIO DE JANEIRO,caminhao,diesel,128277
2013,RIO DE JANEIRO,caminhaotrator,diesel,15339
2013,RIO DE JANEIRO,caminhonete,diesel,33489
2013,RIO DE JANEIRO,caminhonete,eletrico,4
2013,RIO DE JANEIRO,caminhonete,gasolina,178666
2013,RIO DE JANEIRO,camioneta,diesel,43820
2013,RIO DE JANEIRO,camioneta,eletrico,5
2013,RIO DE JANEIRO,camioneta,gasolina,233776
2013,RIO DE JANEIRO,microonibus,diesel,35245
2013,RIO DE JANEIRO,motocicleta,gasolina,720285
2013,RIO DE JANEIRO,motoneta,gasolina,127983
2013,RIO DE JANEIRO,onibus,diesel,43703
2013,RIO DE JANEIRO,utilitario,eletrico,1
2013,RIO DE JANEIRO,utilitario,flex,11524
2013,RIO DE JANEIRO,utilitario,gasolina,21061
2013,RIO GRANDE DO NORTE,automovel,alcool,29879
2013,RIO GRANDE DO NORTE,automovel,eletrico,4
2013,RIO GRANDE DO NORTE,automovel,flex,249562
2013,RIO GRANDE DO NORTE,automovel,gasolina,89193
2013,RIO GRANDE DO NORTE,automovel,gnv,43621
2013,RIO GRANDE DO NORTE,caminhao,diesel,26002
2013,RIO GRANDE DO NORTE,caminhaotrator,diesel,2477
2013,RIO GRANDE DO NORTE,caminhonete,diesel,19381
2013,RIO GRANDE DO NORTE,caminhonete,eletrico,1
2013,RIO GRANDE DO NORTE,caminhonete,gasolina,32109
2013,RIO GRANDE DO NORTE,camioneta,diesel,11717
2013,RIO GRANDE DO NORTE,camioneta,eletrico,0
2013,RIO GRANDE DO NORTE,camioneta,gasolina,19410
2013,RIO GRANDE DO NORTE,microonibus,diesel,4063
2013,RIO GRANDE DO NORTE,motocicleta,gasolina,327392
2013,RIO GRANDE DO NORTE,motoneta,gasolina,44474
2013,RIO GRANDE DO NORTE,onibus,diesel,5768
2013,RIO GRANDE DO NORTE,utilitario,eletrico,0
2013,RIO GRANDE DO NORTE,utilitario,flex,5123
2013,RIO GRANDE DO NORTE,utilitario,gasolina,3340
2013,RIO GRANDE DO SUL,automovel,alcool,198022
2013,RIO GRANDE DO SUL,automovel,eletrico,110
2013,RIO GRANDE DO SUL,automovel,flex,1278192
2013,RIO GRANDE DO SUL,automovel,gasolina,1941769
2013,RIO GRANDE DO SUL,automovel,gnv,59123
2013,RIO GRANDE DO SUL,caminhao,diesel,199426
2013,RIO GRANDE DO SUL,caminhaotrator,diesel,51625
2013,RIO GRANDE DO SUL,caminhonete,diesel,102332
2013,RIO GRANDE DO SUL,caminhonete,eletrico,10
2013,RIO GRANDE DO SUL,caminhonete,gasolina,225136
2013,RIO GRANDE DO SUL,camioneta,diesel,71204
2013,RIO GRANDE DO SUL,camioneta,eletrico,7
2013,RIO GRANDE DO SUL,camioneta,gasolina,156655
2013,RIO GRANDE DO SUL,microonibus,diesel,17153
2013,RIO GRANDE DO SUL,motocicleta,gasolina,930717
2013,RIO GRANDE DO SUL,motoneta,gasolina,159897
2013,RIO GRANDE DO SUL,onibus,diesel,36367
2013,RIO GRANDE DO SUL,utilitario,eletrico,1
2013,RIO GRANDE DO SUL,utilitario,flex,10255
2013,RIO GRANDE DO SUL,utilitario,gasolina,17642
2013,RONDONIA,automovel,alcool,10191
2013,RONDONIA,automovel,eletrico,13
2013,RONDONIA,automovel,flex,193632
2013,RONDONIA,automovel,gasolina,0
2013,RONDONIA,automovel,gnv,98
2013,RONDONIA,caminhao,diesel,26081
2013,RONDONIA,caminhaotrator,diesel,5004
2013,RONDONIA,caminhonete,diesel,24071
2013,RONDONIA,caminhonete,eletrico,3
2013,RONDONIA,caminhonete,gasolina,29549
2013,RONDONIA,camioneta,diesel,7937
2013,RONDONIA,camioneta,eletrico,1
2013,RONDONIA,camioneta,gasolina,9742
2013,RONDONIA,microonibus,diesel,949
2013,RONDONIA,motocicleta,gasolina,311397
2013,RONDONIA,motoneta,gasolina,86739
2013,RONDONIA,onibus,diesel,4750
2013,RONDONIA,utilitario,eletrico,0
2013,RONDONIA,utilitario,flex,1857
2013,RONDONIA,utilitario,gasolina,61
2013,RORAIMA,automovel,alcool,1417
2013,RORAIMA,automovel,eletrico,11
2013,RORAIMA,automovel,flex,41680
2013,RORAIMA,automovel,gasolina,8360
2013,RORAIMA,automovel,gnv,28
2013,RORAIMA,caminhao,diesel,3671
2013,RORAIMA,caminhaotrator,diesel,480
2013,RORAIMA,caminhonete,diesel,4671
2013,RORAIMA,caminhonete,eletrico,3
2013,RORAIMA,caminhonete,gasolina,8363
2013,RORAIMA,camioneta,diesel,2837
2013,RORAIMA,camioneta,eletrico,2
2013,RORAIMA,camioneta,gasolina,5081
2013,RORAIMA,microonibus,diesel,555
2013,RORAIMA,motocicleta,gasolina,63012
2013,RORAIMA,motoneta,gasolina,14787
2013,RORAIMA,onibus,diesel,785
2013,RORAIMA,utilitario,eletrico,0
2013,RORAIMA,utilitario,flex,586
2013,RORAIMA,utilitario,gasolina,138
2013,SANTA CATARINA,automovel,alcool,134149
2013,SANTA CATARINA,automovel,eletrico,65
2013,SANTA CATARINA,automovel,flex,1126211
2013,SANTA CATARINA,automovel,gasolina,988880
2013,SANTA CATARINA,automovel,gnv,95127
2013,SANTA CATARINA,caminhao,diesel,134524
2013,SANTA CATARINA,caminhaotrator,diesel,45574
2013,SANTA CATARINA,caminhonete,diesel,58382
2013,SANTA CATARINA,caminhonete,eletrico,5
2013,SANTA CATARINA,caminhonete,gasolina,136739
2013,SANTA CATARINA,camioneta,diesel,57610
2013,SANTA CATARINA,camioneta,eletrico,5
2013,SANTA CATARINA,camioneta,gasolina,134934
2013,SANTA CATARINA,microonibus,diesel,10352
2013,SANTA CATARINA,motocicleta,gasolina,744040
2013,SANTA CATARINA,motoneta,gasolina,224247
2013,SANTA CATARINA,onibus,diesel,16818
2013,SANTA CATARINA,utilitario,eletrico,1
2013,SANTA CATARINA,utilitario,flex,11879
2013,SANTA CATARINA,utilitario,gasolina,12849
2013,SAO PAULO,automovel,alcool,1841934
2013,SAO PAULO,automovel,eletrico,1302
2013,SAO PAULO,automovel,flex,6665542
2013,SAO PAULO,automovel,gasolina,6489374
2013,SAO PAULO,automovel,gnv,294026
2013,SAO PAULO,caminhao,diesel,622054
2013,SAO PAULO,caminhaotrator,diesel,153212
2013,SAO PAULO,caminhonete,diesel,226847
2013,SAO PAULO,caminhonete,eletrico,102
2013,SAO PAULO,caminhonete,gasolina,973498
2013,SAO PAULO,camioneta,diesel,220599
2013,SAO PAULO,camioneta,eletrico,99
2013,SAO PAULO,camioneta,gasolina,946684
2013,SAO PAULO,microonibus,diesel,101888
2013,SAO PAULO,motocicleta,gasolina,3871467
2013,SAO PAULO,motoneta,gasolina,671199
2013,SAO PAULO,onibus,diesel,144628
2013,SAO PAULO,utilitario,eletrico,11
2013,SAO PAULO,utilitario,flex,58848
2013,SAO PAULO,utilitario,gasolina,76150
2013,SERGIPE,automovel,alcool,18365
2013,SERGIPE,automovel,eletrico,4
2013,SERGIPE,automovel,flex,169106
2013,SERGIPE,automovel,gasolina,45840
2013,SERGIPE,automovel,gnv,19233
2013,SERGIPE,caminhao,diesel,18519
2013,SERGIPE,caminhaotrator,diesel,1721
2013,SERGIPE,caminhonete,diesel,10682
2013,SERGIPE,caminhonete,eletrico,1
2013,SERGIPE,caminhonete,gasolina,19649
2013,SERGIPE,camioneta,diesel,3505
2013,SERGIPE,camioneta,eletrico,0
2013,SERGIPE,camioneta,gasolina,6447
2013,SERGIPE,microonibus,diesel,3028
2013,SERGIPE,motocicleta,gasolina,182989
2013,SERGIPE,motoneta,gasolina,31044
2013,SERGIPE,onibus,diesel,5398
2013,SERGIPE,utilitario,eletrico,0
2013,SERGIPE,utilitario,flex,1797
2013,SERGIPE,utilitario,gasolina,886
2013,TOCANTINS,automovel,alcool,10628
2013,TOCANTINS,automovel,eletrico,12
2013,TOCANTINS,automovel,flex,129433
2013,TOCANTINS,automovel,gasolina,10770
2013,TOCANTINS,automovel,gnv,198
2013,TOCANTINS,caminhao,diesel,20438
2013,TOCANTINS,caminhaotrator,diesel,3672
2013,TOCANTINS,caminhonete,diesel,17638
2013,TOCANTINS,caminhonete,eletrico,3
2013,TOCANTINS,caminhonete,gasolina,18808
2013,TOCANTINS,camioneta,diesel,8111
2013,TOCANTINS,camioneta,eletrico,1
2013,TOCANTINS,camioneta,gasolina,8649
2013,TOCANTINS,microonibus,diesel,1335
2013,TOCANTINS,motocicleta,gasolina,177796
2013,TOCANTINS,motoneta,gasolina,70922
2013,TOCANTINS,onibus,diesel,4312
2013,TOCANTINS,utilitario,eletrico,0
2013,TOCANTINS,utilitario,flex,1655
2013,TOCANTINS,utilitario,gasolina,276
2014,ACRE,automovel,alcool,3604
2014,ACRE,automovel,eletrico,11
2014,ACRE,automovel,flex,61140
2014,ACRE,automovel,gasolina,5023
2014,ACRE,automovel,gnv,11
2014,ACRE,caminhao,diesel,6398
2014,ACRE,caminhaotrator,diesel,623
2014,ACRE,caminhonete,diesel,9153
2014,ACRE,caminhonete,eletrico,3
2014,ACRE,caminhonete,gasolina,8307
2014,ACRE,camioneta,diesel,3188
2014,ACRE,camioneta,eletrico,1
2014,ACRE,camioneta,gasolina,2894
2014,ACRE,microonibus,diesel,300
2014,ACRE,motocicleta,gasolina,90264
2014,ACRE,motoneta,gasolina,17638
2014,ACRE,onibus,diesel,953
2014,ACRE,utilitario,eletrico,0
2014,ACRE,utilitario,flex,769
2014,ACRE,utilitario,gasolina,109
2014,ALAGOAS,automovel,alcool,23851
2014,ALAGOAS,automovel,eletrico,0
2014,ALAGOAS,automovel,flex,229535
2014,ALAGOAS,automovel,gasolina,15088
2014,ALAGOAS,automovel,gnv,18408
2014,ALAGOAS,caminhao,diesel,19296
2014,ALAGOAS,caminhaotrator,diesel,2190
2014,ALAGOAS,caminhonete,diesel,13180
2014,ALAGOAS,caminhonete,eletrico,0
2014,ALAGOAS,caminhonete,gasolina,23387
2014,ALAGOAS,camioneta,diesel,7935
2014,ALAGOAS,camioneta,eletrico,0
2014,ALAGOAS,camioneta,gasolina,14079
2014,ALAGOAS,microonibus,diesel,5631
2014,ALAGOAS,motocicleta,gasolina,211001
2014,ALAGOAS,motoneta,gasolina,31034
2014,ALAGOAS,onibus,diesel,6342
2014,ALAGOAS,utilitario,eletrico,0
2014,ALAGOAS,utilitario,flex,3048
2014,ALAGOAS,utilitario,gasolina,762
2014,AMAPA,automovel,alcool,1420
2014,AMAPA,automovel,eletrico,8
2014,AMAPA,automovel,flex,62416
2014,AMAPA,automovel,gasolina,3032
2014,AMAPA,automovel,gnv,6
2014,AMAPA,caminhao,diesel,3696
2014,AMAPA,caminhaotrator,diesel,289
2014,AMAPA,caminhonete,diesel,4781
2014,AMAPA,caminhonete,eletrico,2
2014,AMAPA,caminhonete,gasolina,10090
2014,AMAPA,camioneta,diesel,1926
2014,AMAPA,camioneta,eletrico,1
2014,AMAPA,camioneta,gasolina,4066
2014,AMAPA,microonibus,diesel,399
2014,AMAPA,motocicleta,gasolina,52796
